state_name,state_fips_code,county_fips_code,county_name,population_1950,residence_telephones_1945,population_under5_1950,population_over65_1950,births,black_pop
WYOMING,56,003,BIG HORN,13176,983,1712,905,278,26
WYOMING,56,005,CAMPBELL,4839,271,575,363,178,5
WYOMING,56,007,CARBON,15742,1381,1769,909,356,236
WYOMING,56,009,CONVERSE,5933,476,654,476,162,12
WYOMING,56,011,CROOK,4738,166,602,352,106,24
WYOMING,56,013,FREMONT,19580,827,2405,1237,732,2663
WYOMING,56,015,GOSHEN,12634,483,1507,823,274,63
WYOMING,56,017,HOT SPRINGS,5250,293,695,402,130,79
WYOMING,56,019,JOHNSON,4707,412,521,482,126,5
WYOMING,56,021,LARAMIE,47662,6171,5382,2191,1740,1621
WYOMING,56,023,LINCOLN,9023,745,1249,586,248,81
WYOMING,56,025,NATRONA,31437,3798,3774,1814,1282,346
WYOMING,56,027,NIOBRARA,4701,383,523,334,98,0
WYOMING,56,029,PARK,15182,1267,1963,900,406,61
WYOMING,56,031,PLATTE,7925,451,902,674,178,16
WYOMING,56,033,SHERIDAN,20185,2321,2087,1925,366,161
WYOMING,56,035,SUBLETTE,2481,143,232,164,116,5
WYOMING,56,037,SWEETWATER,22017,1881,2601,1132,432,815
WYOMING,56,039,TETON,2593,223,306,151,104,3
WYOMING,56,041,UINTA,7331,848,809,592,184,59
WYOMING,56,043,WASHAKIE,7252,458,998,362,210,94
WYOMING,56,045,WESTON,6733,386,862,394,226,7
WYOMING,56,047,YELLOWSTONE NAT. PARK-PART,353,0,36,14,4,0
